Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,ADM,P_SNF_ADM,P_EDV_Vis,P_EM_Total,P_EM_PCP_Vis,P_CT_VIS,P_MRI_VIS,N_PCP,N_Spec,N_Hosp,GenSaveLoss,EarnSaveLoss,Performance_Year,Per_Capita_Exp_TOTAL_PY,ACO_ID,ACO_Name
87728.0,9609.0,15053.0,10126.0,82225.0,9032.0,13731.0,9133.0,82073.0,10013.0,13534.0,9984.0,0.901,0.95,0.896,1.055,10406.0,900.0,4483.0,3615.0,1408.0,5962.0,4444.0,9298.0,845.0,63.0,266,57,619.0,11522.0,4036.0,974.0,334,284.0,488.0,4,0.0,0.0,2022,10971.0,A3579,Huntsville ACO
89469.0,12564.0,18892.0,11786.0,81674.0,11763.0,16610.0,10470.0,79718.0,13635.0,19601.0,11997.0,0.994,1.128,1.11,1.092,36771.0,1472.0,16353.0,13856.0,5090.0,20310.0,16461.0,32981.0,1652.0,227.0,302,36,687.0,12741.0,2896.0,956.0,366,263.0,873.0,1,0.0,0.0,2022,12982.0,A3588,Cleveland Clinic Florida Integrated Health
112238.0,12431.0,18497.0,12276.0,108989.0,10642.0,21859.0,10164.0,104785.0,11230.0,23172.0,12498.0,1.07,0.962,1.158,1.104,17959.0,700.0,7911.0,6246.0,3102.0,10524.0,7435.0,16206.0,387.0,291.0,233,65,503.0,13000.0,3810.0,835.0,307,189.0,412.0,0,6427132.0,2519436.0,2022,13730.0,A3591,"ColigoCare, LLC"
107310.0,12911.0,21067.0,12032.0,87547.0,10343.0,19291.0,10195.0,98925.0,10244.0,16219.0,11321.0,1.013,0.976,0.882,1.048,6681.0,366.0,3135.0,2339.0,841.0,3826.0,2855.0,5521.0,517.0,251.0,316,49,639.0,12304.0,5012.0,907.0,323,92.0,1.0,0,0.0,0.0,2022,12749.0,A3596,"Genovista Health, LLC"
107310.0,12911.0,21067.0,12032.0,87547.0,10343.0,19291.0,10195.0,98925.0,10244.0,16219.0,11321.0,1.013,0.976,0.882,1.048,6681.0,366.0,3135.0,2339.0,841.0,3826.0,2855.0,5521.0,517.0,251.0,316,49,639.0,12304.0,5012.0,907.0,323,92.0,1.0,0,0.0,0.0,2022,12749.0,A4620,Health Plus Network
89914.0,10720.0,19052.0,10194.0,84281.0,10102.0,16911.0,9730.0,72610.0,10691.0,16529.0,10339.0,0.962,0.916,0.944,0.987,13877.0,1114.0,6603.0,4588.0,1572.0,7812.0,6065.0,11813.0,1710.0,34.0,262,52,618.0,9691.0,3318.0,784.0,213,116.0,530.0,0,0.0,0.0,2022,11120.0,A3599,CVACC
72878.0,8497.0,14124.0,9410.0,71764.0,7364.0,13561.0,8342.0,87624.0,8973.0,11088.0,8821.0,0.95,0.864,0.922,0.935,7203.0,595.0,3677.0,2207.0,724.0,3966.0,3237.0,6858.0,17.0,52.0,170,37,511.0,9549.0,4690.0,589.0,283,64.0,144.0,0,0.0,0.0,2022,9601.0,A3613,UPQC
70129.0,10231.0,14899.0,9375.0,73997.0,8893.0,14898.0,8974.0,81249.0,9292.0,13818.0,9399.0,0.991,0.902,0.92,0.954,17378.0,1633.0,8827.0,5285.0,1633.0,9332.0,8046.0,16771.0,14.0,57.0,199,41,563.0,8252.0,3011.0,672.0,238,270.0,635.0,1,5633128.0,2208186.0,2022,10590.0,A3621,"Kootenai Accountable Care, LLC"
85506.0,9961.0,16942.0,9248.0,83812.0,9284.0,19886.0,8574.0,83109.0,9274.0,17532.0,9632.0,0.982,0.956,0.965,0.967,12970.0,943.0,5977.0,4481.0,1569.0,7542.0,5428.0,11870.0,538.0,84.0,267,40,752.0,9722.0,2895.0,689.0,255,130.0,187.0,0,0.0,0.0,2022,10112.0,A3623,"St. Luke's ACO, LLC"
104776.0,15260.0,19023.0,11279.0,113190.0,14683.0,18414.0,10346.0,105867.0,15617.0,20332.0,11668.0,1.019,1.229,1.133,1.067,23022.0,2451.0,10673.0,7370.0,2528.0,13360.0,9662.0,18664.0,1372.0,1068.0,244,53,661.0,9442.0,3945.0,826.0,369,497.0,1392.0,0,-12502834.0,0.0,2022,15005.0,A3624,UC Davis Health ACO
72478.0,8590.0,12456.0,8811.0,83655.0,8255.0,11804.0,8136.0,74487.0,9351.0,13656.0,8490.0,0.94,0.9,0.936,0.913,15177.0,1791.0,7258.0,4583.0,1545.0,8547.0,6630.0,12999.0,1543.0,123.0,197,37,554.0,11505.0,5323.0,717.0,217,103.0,32.0,0,6219087.0,3047353.0,2022,9110.0,A3630,National MSSP 2022
72478.0,8590.0,12456.0,8811.0,83655.0,8255.0,11804.0,8136.0,74487.0,9351.0,13656.0,8490.0,0.94,0.9,0.936,0.913,15177.0,1791.0,7258.0,4583.0,1545.0,8547.0,6630.0,12999.0,1543.0,123.0,197,37,554.0,11505.0,5323.0,717.0,217,103.0,32.0,0,6219087.0,3047353.0,2022,9110.0,A5058,OptumCare ACO West
92289.0,9311.0,16456.0,10329.0,83031.0,8617.0,15381.0,9268.0,88362.0,7958.0,12958.0,10327.0,0.995,0.84,0.865,1.088,36329.0,2496.0,15946.0,12816.0,5071.0,20416.0,15913.0,33219.0,784.0,641.0,217,41,641.0,9195.0,2837.0,848.0,250,851.0,1801.0,9,11678570.0,8583749.0,2022,10986.0,A3631,"MultiCare Connected Care, LLC"
76595.0,10096.0,16947.0,10435.0,70700.0,9206.0,17626.0,9325.0,74745.0,10308.0,16873.0,10404.0,0.981,1.09,1.042,1.142,32189.0,4197.0,13827.0,10224.0,3941.0,18782.0,13407.0,27360.0,3851.0,177.0,297,50,670.0,9653.0,2661.0,815.0,320,882.0,1698.0,8,17096684.0,12566063.0,2022,11770.0,A3633,Baptist Health/UAMS Accountable Care Alliance
78388.0,11300.0,18511.0,10307.0,80797.0,10429.0,17555.0,9352.0,87594.0,10881.0,17686.0,10146.0,0.908,0.909,1.002,0.974,37199.0,4497.0,17725.0,11085.0,3892.0,21208.0,15991.0,33832.0,1226.0,252.0,257,46,736.0,9954.0,2390.0,706.0,253,288.0,890.0,10,0.0,0.0,2022,11149.0,A3644,Lifecare ACO LLC
82866.0,12152.0,20518.0,11224.0,87933.0,10851.0,21461.0,10097.0,90260.0,11038.0,22443.0,11250.0,0.96,0.945,0.997,0.955,15395.0,2475.0,7129.0,4110.0,1681.0,8633.0,6762.0,14305.0,399.0,49.0,320,77,834.0,9955.0,1215.0,824.0,253,373.0,828.0,11,0.0,0.0,2022,13263.0,A3663,"CHSPSC ACO 1, LLC"
73689.0,9786.0,14996.0,8929.0,75386.0,8528.0,14842.0,8383.0,78651.0,9259.0,17936.0,9353.0,0.921,0.924,0.946,0.947,22127.0,2307.0,11598.0,6022.0,2200.0,12323.0,9804.0,20699.0,480.0,107.0,267,51,638.0,9710.0,3533.0,815.0,235,299.0,573.0,9,0.0,0.0,2022,10498.0,A3664,"CHSPSC ACO 2, LLC"
80723.0,13281.0,11912.0,8550.0,78180.0,13266.0,12986.0,7749.0,97407.0,16157.0,13828.0,9279.0,0.987,1.162,0.835,0.84,6063.0,696.0,3049.0,1794.0,524.0,3799.0,2264.0,2861.0,2619.0,135.0,234,31,581.0,10240.0,3050.0,697.0,280,203.0,761.0,0,0.0,0.0,2022,11572.0,A3667,GW Health Network
87633.0,11347.0,13253.0,10333.0,79038.0,8937.0,10790.0,8713.0,81352.0,12007.0,12719.0,10345.0,0.965,0.957,0.981,0.937,8782.0,1633.0,4152.0,2318.0,679.0,5134.0,3648.0,5821.0,2300.0,190.0,299,57,662.0,9237.0,2884.0,765.0,253,245.0,674.0,0,0.0,0.0,2022,11585.0,A3671,"Einstein Care Partners, LLC"
79272.0,9970.0,14233.0,9445.0,77520.0,9242.0,12977.0,8471.0,79400.0,9279.0,13450.0,9204.0,0.958,0.946,0.961,0.965,60368.0,5332.0,28615.0,20029.0,6392.0,34495.0,25873.0,51048.0,6496.0,489.0,243,40,637.0,10030.0,3048.0,731.0,237,1081.0,2812.0,3,0.0,0.0,2022,10036.0,A3675,"Carolinas HealthCare System ACO, LLC"
83464.0,8546.0,15440.0,8785.0,82590.0,8425.0,16414.0,8188.0,78867.0,8915.0,17963.0,8816.0,0.925,0.856,1.082,0.912,38692.0,3342.0,19898.0,12102.0,3350.0,21467.0,17225.0,33214.0,4420.0,121.0,239,22,586.0,10423.0,3505.0,759.0,246,370.0,713.0,5,0.0,0.0,2022,9826.0,A3677,"McLeod Healthcare Network, LLC"
88865.0,7108.0,21654.0,9239.0,72822.0,7557.0,15459.0,8525.0,95381.0,7683.0,18104.0,8945.0,0.993,0.827,1.016,0.987,7850.0,710.0,4210.0,2263.0,667.0,4602.0,3248.0,6816.0,738.0,86.0,245,46,585.0,10401.0,3894.0,646.0,215,135.0,124.0,11,0.0,0.0,2022,9837.0,A3692,"CHSPSC ACO 15, LLC"
81965.0,10011.0,19770.0,9889.0,74864.0,8864.0,18975.0,9060.0,77030.0,9354.0,19612.0,9596.0,0.941,0.832,0.958,0.944,11125.0,941.0,5833.0,3327.0,1024.0,6150.0,4975.0,10359.0,288.0,72.0,226,35,568.0,10461.0,4387.0,786.0,270,101.0,140.0,6,5320923.0,2085802.0,2022,10300.0,A3694,"CHSPSC ACO 17, LLC"
73529.0,9657.0,13425.0,8526.0,89416.0,8591.0,11091.0,8003.0,77449.0,8984.0,11548.0,8659.0,0.89,0.922,0.818,0.948,13603.0,1157.0,6749.0,4313.0,1384.0,7680.0,5923.0,11865.0,1233.0,130.0,202,29,474.0,12049.0,5054.0,855.0,380,121.0,79.0,1,0.0,0.0,2022,9500.0,A3696,Crestwood Regional Healthcare Alliance
77146.0,10962.0,17222.0,10167.0,75539.0,9387.0,18082.0,9346.0,67221.0,9744.0,14485.0,10131.0,0.901,0.868,0.877,0.967,12100.0,1556.0,5988.0,3400.0,1156.0,6828.0,5272.0,10923.0,827.0,65.0,281,26,644.0,10905.0,3854.0,702.0,321,199.0,313.0,6,0.0,0.0,2022,10863.0,A3698,"CHSPSC ACO 21, LLC"
81567.0,10831.0,15092.0,9374.0,79157.0,10546.0,14850.0,9491.0,84704.0,10910.0,15123.0,10011.0,1.017,0.945,0.966,0.994,48334.0,2926.0,23579.0,15569.0,6260.0,28115.0,20219.0,41700.0,1434.0,1523.0,223,47,495.0,9911.0,3283.0,739.0,316,497.0,1334.0,1,12308206.0,4824817.0,2022,10977.0,A3702,"NorthShore Physician Associates Value Based Care, LLC"
76200.0,9645.0,17500.0,9661.0,70454.0,8727.0,16707.0,8712.0,73719.0,9219.0,15411.0,9421.0,0.968,0.907,1.001,0.997,15961.0,2159.0,7483.0,4689.0,1630.0,9289.0,6672.0,14920.0,358.0,100.0,239,37,634.0,9614.0,3875.0,707.0,240,170.0,170.0,6,12611493.0,4943705.0,2022,9808.0,A3714,"CHSPSC ACO 7, LLC"
68003.0,9005.0,12859.0,8862.0,71444.0,8617.0,10825.0,7942.0,60425.0,8832.0,11982.0,8581.0,0.928,0.931,0.886,0.908,13318.0,940.0,6785.0,4183.0,1410.0,7176.0,6142.0,11997.0,154.0,93.0,204,34,624.0,10898.0,3927.0,719.0,260,229.0,432.0,7,5908695.0,2316208.0,2022,9493.0,A3715,"CHSPSC ACO 8, LLC"
78465.0,9165.0,17458.0,10506.0,71271.0,8965.0,17694.0,9491.0,77523.0,9399.0,15031.0,9735.0,0.939,0.869,0.927,0.983,9813.0,887.0,4755.0,2870.0,1301.0,5756.0,4057.0,9498.0,52.0,41.0,264,61,445.0,10512.0,4457.0,724.0,218,69.0,123.0,1,0.0,0.0,2022,10537.0,A3716,"CHSPSC ACO 9, LLC"
105510.0,15350.0,20231.0,12853.0,96521.0,12419.0,16614.0,11428.0,103217.0,13957.0,20184.0,12758.0,1.074,1.321,1.041,1.176,12118.0,1747.0,6391.0,3130.0,850.0,6748.0,5370.0,9769.0,1484.0,156.0,322,54,680.0,10232.0,2783.0,1106.0,339,272.0,1825.0,1,0.0,0.0,2022,14251.0,A3717,"The Ohio State Health ACO, LLC"
76551.0,10600.0,13928.0,8402.0,76871.0,10424.0,16573.0,7654.0,72491.0,10687.0,11696.0,8235.0,0.917,1.065,0.849,0.898,14389.0,1251.0,7200.0,4528.0,1410.0,8259.0,6130.0,10678.0,3307.0,75.0,243,22,477.0,9595.0,3520.0,716.0,224,76.0,177.0,2,0.0,0.0,2022,9886.0,A3720,"HealthChoice, LLC"
72300.0,9621.0,15384.0,9253.0,71556.0,9009.0,13812.0,8672.0,70319.0,9574.0,14719.0,9153.0,0.879,0.908,0.872,0.96,12890.0,1671.0,5866.0,3929.0,1424.0,7297.0,5593.0,10058.0,2542.0,65.0,277,37,686.0,10989.0,4363.0,757.0,247,225.0,269.0,14,0.0,0.0,2022,10744.0,A3722,"CHSPSC ACO 12, LLC"
87601.0,10630.0,15315.0,9644.0,71478.0,8235.0,13413.0,8512.0,80016.0,8896.0,14962.0,9344.0,0.916,0.779,0.913,0.938,10045.0,1139.0,4974.0,2864.0,1068.0,5715.0,4330.0,9721.0,57.0,27.0,236,40,471.0,9271.0,4139.0,684.0,215,104.0,230.0,4,5878766.0,2304476.0,2022,9351.0,A3723,"CHSPSC ACO 13, LLC"
73120.0,8899.0,14798.0,9140.0,72259.0,8042.0,12488.0,8071.0,69555.0,8246.0,13858.0,8730.0,1.033,0.904,0.898,0.936,10842.0,1265.0,5188.0,3331.0,1058.0,6175.0,4667.0,10211.0,325.0,57.0,219,44,568.0,11198.0,3984.0,688.0,218,199.0,246.0,8,0.0,0.0,2022,9210.0,A3724,"CHSPSC ACO 14, LLC"
89825.0,9216.0,14410.0,11091.0,73465.0,9470.0,13436.0,9658.0,86472.0,7575.0,14044.0,10427.0,0.988,0.777,0.697,0.997,5928.0,543.0,2660.0,1996.0,729.0,3241.0,2687.0,5511.0,22.0,63.0,219,32,602.0,8977.0,3027.0,752.0,239,102.0,233.0,2,3124276.0,1224716.0,2022,10859.0,A2070,"Renown Accountable Care, LLC"
89825.0,9216.0,14410.0,11091.0,73465.0,9470.0,13436.0,9658.0,86472.0,7575.0,14044.0,10427.0,0.988,0.777,0.697,0.997,5928.0,543.0,2660.0,1996.0,729.0,3241.0,2687.0,5511.0,22.0,63.0,219,32,602.0,8977.0,3027.0,752.0,239,102.0,233.0,2,3124276.0,1224716.0,2022,10859.0,A3731,Cascadia Care Network LLC
76865.0,10899.0,14963.0,11424.0,74010.0,11088.0,14546.0,10139.0,84526.0,11310.0,13106.0,11288.0,0.976,1.142,0.893,1.128,14712.0,2761.0,6207.0,4098.0,1646.0,8522.0,6190.0,11101.0,3200.0,64.0,344,31,744.0,9994.0,2836.0,812.0,324,646.0,2073.0,1,0.0,0.0,2022,12537.0,A3738,"Alabama Physician Network, LLC"
86519.0,12587.0,20713.0,11248.0,87165.0,12808.0,21734.0,10435.0,92706.0,14840.0,19721.0,11583.0,1.061,1.429,1.205,1.157,39195.0,3058.0,20712.0,11546.0,3879.0,22595.0,16600.0,35716.0,1735.0,268.0,301,52,621.0,9623.0,2937.0,843.0,310,485.0,1659.0,3,20554608.0,8057406.0,2022,12914.0,A3739,Centrus Health of Kansas City LLC
92340.0,10509.0,19018.0,11146.0,91142.0,9836.0,17645.0,10097.0,86001.0,10301.0,20905.0,11001.0,1.057,1.04,1.089,1.106,25468.0,1626.0,11698.0,8791.0,3353.0,14935.0,10533.0,22876.0,1227.0,200.0,300,60,688.0,12819.0,3650.0,905.0,301,438.0,768.0,5,0.0,0.0,2022,11912.0,A3379,"Pacific Accountable Care, LLC"
92340.0,10509.0,19018.0,11146.0,91142.0,9836.0,17645.0,10097.0,86001.0,10301.0,20905.0,11001.0,1.057,1.04,1.089,1.106,25468.0,1626.0,11698.0,8791.0,3353.0,14935.0,10533.0,22876.0,1227.0,200.0,300,60,688.0,12819.0,3650.0,905.0,301,438.0,768.0,5,0.0,0.0,2022,11912.0,A3747,AdventHealth ACO
76155.0,10495.0,14388.0,9367.0,72105.0,10200.0,14229.0,8494.0,69307.0,10228.0,14502.0,9420.0,0.943,0.946,0.993,0.972,21360.0,2145.0,10199.0,6665.0,2351.0,12154.0,9206.0,16504.0,3937.0,220.0,223,40,674.0,9695.0,3457.0,816.0,247,188.0,638.0,1,0.0,0.0,2022,10469.0,A3759,"Riverside Health Source, LLC"
74820.0,9002.0,12928.0,9201.0,75050.0,8199.0,12512.0,8421.0,72588.0,8234.0,14129.0,8807.0,0.898,0.849,0.861,0.997,15726.0,1880.0,6952.0,5042.0,1852.0,8953.0,6773.0,13063.0,2334.0,66.0,251,34,538.0,11125.0,4936.0,719.0,299,140.0,56.0,0,6279363.0,2461510.0,2022,9804.0,A3762,"Accountable Care Coalition of Alabama, LLC"
74640.0,9600.0,14482.0,8978.0,77555.0,9185.0,14865.0,9183.0,78216.0,10093.0,15427.0,9793.0,1.006,1.023,1.089,1.217,19008.0,2035.0,8833.0,5916.0,2224.0,10832.0,8176.0,15268.0,2538.0,340.0,265,46,617.0,14685.0,7316.0,817.0,300,222.0,13.0,0,13420170.0,6575883.0,2022,11157.0,A3764,"Select Physicians Associates, LLC"
97845.0,16738.0,17448.0,12140.0,84368.0,17826.0,16110.0,11301.0,99782.0,20066.0,18894.0,12901.0,1.09,1.529,1.1,1.091,19581.0,1738.0,9008.0,6515.0,2320.0,11076.0,8505.0,15775.0,605.0,1043.0,231,53,579.0,12066.0,3846.0,921.0,413,394.0,2040.0,2,0.0,0.0,2022,15615.0,A3769,UC San Diego Health Accountable Care Network
90252.0,14237.0,21864.0,10465.0,96202.0,12022.0,20437.0,8881.0,79720.0,12428.0,20096.0,10113.0,0.965,1.004,1.118,0.944,11336.0,939.0,6348.0,3144.0,905.0,6263.0,5073.0,9887.0,467.0,333.0,224,21,499.0,11718.0,4676.0,733.0,309,124.0,129.0,0,10383000.0,7631505.0,2022,11130.0,A3783,"Privia Quality Network Gulf Coast II, LLC"
84778.0,10397.0,16409.0,9036.0,80832.0,9177.0,19760.0,8888.0,82836.0,10346.0,16821.0,9714.0,1.007,1.141,1.038,1.014,11340.0,553.0,5960.0,3762.0,1065.0,6653.0,4687.0,10750.0,204.0,36.0,220,35,466.0,10744.0,3383.0,806.0,284,160.0,300.0,1,0.0,0.0,2022,10554.0,A3791,"University Health ACO, LLC"
73768.0,15520.0,12474.0,10352.0,68254.0,13128.0,10489.0,9704.0,72028.0,14686.0,14489.0,11067.0,1.022,0.966,0.841,1.013,12508.0,408.0,5420.0,5064.0,1616.0,6425.0,6083.0,11737.0,97.0,49.0,235,34,518.0,12400.0,3757.0,954.0,451,71.0,257.0,0,0.0,0.0,2022,11488.0,A3797,"NCH ACO, LLC"
88383.0,10335.0,18997.0,10276.0,84126.0,9667.0,19583.0,9110.0,86493.0,10227.0,18973.0,10158.0,1.093,1.058,1.122,1.045,34781.0,3053.0,17588.0,10249.0,3891.0,19267.0,15514.0,31335.0,1804.0,227.0,266,62,721.0,9947.0,3732.0,904.0,218,719.0,1118.0,0,12405281.0,4862870.0,2022,11147.0,A1204,"BJC HealthCare ACO, LLC"
88383.0,10335.0,18997.0,10276.0,84126.0,9667.0,19583.0,9110.0,86493.0,10227.0,18973.0,10158.0,1.093,1.058,1.122,1.045,34781.0,3053.0,17588.0,10249.0,3891.0,19267.0,15514.0,31335.0,1804.0,227.0,266,62,721.0,9947.0,3732.0,904.0,218,719.0,1118.0,0,12405281.0,4862870.0,2022,11147.0,A3825,OhioHealth Medicare ACO
98277.0,8176.0,16757.0,9293.0,80733.0,7269.0,18421.0,9108.0,86381.0,9177.0,18344.0,9696.0,1.006,0.917,1.016,1.028,7530.0,614.0,3178.0,2766.0,972.0,4165.0,3365.0,6944.0,477.0,12.0,266,67,632.0,10494.0,3135.0,679.0,192,100.0,132.0,1,0.0,0.0,2022,11183.0,A3832,"Connected Care of West Tennessee, LLC"
95830.0,10619.0,18241.0,10435.0,91915.0,10700.0,17579.0,10667.0,100689.0,10938.0,18174.0,11039.0,1.04,0.968,1.004,1.06,100351.0,10584.0,44563.0,32525.0,12679.0,56311.0,44040.0,90894.0,3709.0,772.0,292,70,648.0,11620.0,4504.0,800.0,251,1077.0,2060.0,25,65041499.0,47805502.0,2022,12147.0,A3834,"CareMax National Care Network, LLC"
72902.0,11536.0,16464.0,10345.0,73595.0,10503.0,15629.0,9891.0,75457.0,10939.0,15282.0,10733.0,1.002,1.006,0.988,1.024,7708.0,753.0,3735.0,2403.0,817.0,4272.0,3436.0,6850.0,650.0,41.0,265,37,628.0,9859.0,2794.0,774.0,270,230.0,393.0,1,0.0,0.0,2022,11450.0,A3835,"Connected Care of East Tennessee, LLC"
81498.0,14169.0,18844.0,10928.0,64501.0,13673.0,19487.0,10019.0,74653.0,15682.0,19812.0,10851.0,1.049,1.392,1.102,1.052,21250.0,2673.0,11136.0,5905.0,1536.0,11648.0,9602.0,18705.0,1378.0,178.0,297,33,573.0,10762.0,2726.0,972.0,337,545.0,1921.0,2,-7243931.0,0.0,2022,12755.0,A3840,"Connected Care of Middle Tennessee, LLC"
72389.0,9700.0,16809.0,9630.0,80901.0,10014.0,17180.0,8866.0,76758.0,9633.0,18181.0,9429.0,0.992,0.958,1.022,0.982,40346.0,2446.0,21502.0,12789.0,3609.0,23057.0,17289.0,35132.0,3148.0,468.0,225,37,560.0,11659.0,3889.0,897.0,315,200.0,193.0,0,24173697.0,9476089.0,2022,9957.0,A3864,"Baptist Physician Partners ACO, LLC"
101253.0,12248.0,15669.0,11205.0,87378.0,12839.0,14820.0,10126.0,89495.0,11803.0,15743.0,11478.0,0.967,0.979,0.922,0.943,17957.0,1783.0,8614.0,5545.0,2015.0,10278.0,7679.0,14904.0,316.0,715.0,239,42,610.0,11646.0,4105.0,710.0,304,227.0,345.0,1,0.0,0.0,2022,12852.0,A3873,"Adventist Health Accountable Care, LLC"
101253.0,12248.0,15669.0,11205.0,87378.0,12839.0,14820.0,10126.0,89495.0,11803.0,15743.0,11478.0,0.967,0.979,0.922,0.943,17957.0,1783.0,8614.0,5545.0,2015.0,10278.0,7679.0,14904.0,316.0,715.0,239,42,610.0,11646.0,4105.0,710.0,304,227.0,345.0,1,0.0,0.0,2022,12852.0,A5074,UW Medicine Choice Care LLC
116028.0,11351.0,18745.0,10825.0,87403.0,9558.0,16819.0,9411.0,101567.0,12807.0,18579.0,10833.0,0.998,0.907,0.976,0.995,17715.0,1158.0,8507.0,5883.0,2167.0,10113.0,7602.0,15786.0,515.0,313.0,204,37,428.0,11750.0,4163.0,655.0,322,76.0,38.0,0,17150474.0,12605598.0,2022,10955.0,A3891,NJ MSSP Enhanced
81115.0,8060.0,13068.0,9348.0,85359.0,7853.0,16715.0,8330.0,80409.0,8294.0,14498.0,8847.0,0.954,0.88,1.119,0.992,11228.0,1155.0,5336.0,3525.0,1212.0,6273.0,4955.0,10507.0,331.0,20.0,214,48,564.0,10545.0,4026.0,675.0,219,64.0,4.0,0,5748588.0,4225212.0,2022,9706.0,A3894,VA Appalachia MSSP Enhanced
75417.0,8878.0,14715.0,9524.0,68452.0,7992.0,14826.0,8196.0,77461.0,8467.0,15441.0,8694.0,0.997,1.02,1.053,1.075,12773.0,1515.0,5975.0,3970.0,1313.0,6925.0,5848.0,10807.0,1558.0,55.0,260,27,608.0,10324.0,4456.0,685.0,260,76.0,155.0,0,12526041.0,9206640.0,2022,10552.0,A3899,LA MSSP 2022
66999.0,8325.0,14214.0,7973.0,66793.0,9262.0,15063.0,8162.0,80319.0,9847.0,17032.0,8778.0,0.977,0.955,1.057,0.982,9903.0,450.0,4476.0,3371.0,1606.0,5429.0,4474.0,9536.0,39.0,32.0,237,61,642.0,8279.0,2703.0,684.0,179,74.0,150.0,2,0.0,0.0,2022,9969.0,A3908,MercyOne ACO IV
66999.0,8325.0,14214.0,7973.0,66793.0,9262.0,15063.0,8162.0,80319.0,9847.0,17032.0,8778.0,0.977,0.955,1.057,0.982,9903.0,450.0,4476.0,3371.0,1606.0,5429.0,4474.0,9536.0,39.0,32.0,237,61,642.0,8279.0,2703.0,684.0,179,74.0,150.0,2,0.0,0.0,2022,9969.0,A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC"
86265.0,9170.0,16817.0,9420.0,84819.0,8596.0,15990.0,8467.0,93020.0,9087.0,17246.0,8918.0,1.044,0.976,1.091,1.002,28450.0,2403.0,15817.0,6771.0,3459.0,16089.0,12361.0,27395.0,297.0,70.0,265,62,624.0,9123.0,3398.0,786.0,207,535.0,932.0,2,11531472.0,5650421.0,2022,9815.0,A3919,Bridges Health Partners Accountable Care Organization
80338.0,9712.0,8800.0,9758.0,81262.0,7873.0,7762.0,9036.0,70495.0,6687.0,7269.0,9747.0,0.912,0.788,0.626,0.995,8894.0,710.0,4050.0,2982.0,1152.0,5014.0,3880.0,7416.0,301.0,502.0,180,33,573.0,8466.0,2906.0,843.0,250,172.0,290.0,0,1977826.0,969135.0,2022,10510.0,A3922,Valley Medical Group-Renton
73621.0,11788.0,15615.0,8853.0,63197.0,12061.0,17780.0,9215.0,72157.0,11431.0,16588.0,9462.0,0.963,0.941,0.9,0.844,15342.0,1160.0,8355.0,4476.0,1351.0,8140.0,7202.0,14528.0,30.0,36.0,178,29,605.0,8320.0,2562.0,601.0,239,436.0,1180.0,1,0.0,0.0,2022,11013.0,A4502,"Western Accountable Care Organization, LLC"
76180.0,10534.0,17138.0,9105.0,77278.0,9705.0,16139.0,8295.0,77396.0,10278.0,16600.0,9181.0,0.978,0.957,0.994,0.983,102391.0,10429.0,50156.0,29991.0,11815.0,57146.0,45245.0,96529.0,1761.0,435.0,229,46,593.0,9288.0,2576.0,741.0,238,1023.0,2265.0,5,36930902.0,27144213.0,2022,10235.0,A4527,Stratum Med ACO
77061.0,8051.0,8115.0,6193.0,76506.0,8435.0,8564.0,5977.0,85728.0,8323.0,9110.0,6317.0,0.909,0.839,0.665,0.764,16743.0,5481.0,7362.0,3029.0,871.0,8750.0,7993.0,8098.0,715.0,913.0,245,39,803.0,12463.0,467.0,524.0,177,313.0,195.0,0,9637338.0,4722296.0,2022,11052.0,A4542,CA MSSP CHC
76818.0,9859.0,14952.0,8957.0,63099.0,9897.0,15103.0,8573.0,76996.0,9879.0,16131.0,8726.0,1.016,0.989,1.001,1.008,9211.0,2155.0,4139.0,2103.0,814.0,5116.0,4095.0,8465.0,253.0,49.0,264,56,797.0,9094.0,253.0,697.0,200,61.0,20.0,0,7043549.0,5177008.0,2022,10595.0,A4546,KS MSSP CHC Enhanced
76818.0,9859.0,14952.0,8957.0,63099.0,9897.0,15103.0,8573.0,76996.0,9879.0,16131.0,8726.0,1.016,0.989,1.001,1.008,9211.0,2155.0,4139.0,2103.0,814.0,5116.0,4095.0,8465.0,253.0,49.0,264,56,797.0,9094.0,253.0,697.0,200,61.0,20.0,0,7043549.0,5177008.0,2022,10595.0,A5023,Prime Accountable Care East LLC
